Iteracions,Seed,k,Lambda,Beneficis
10,-691618184,5,1.0,90
10,-691618184,5,1.0,93
10,-691618184,5,1.0,83
10,-691618184,5,1.0,66
10,-691618184,5,1.0,92
10,-691618184,5,1.0,78
10,-691618184,5,1.0,88
10,-691618184,5,1.0,112
10,-691618184,5,1.0,118
10,-691618184,5,1.0,109
10,-691618184,5,1.0,88
10,-691618184,5,1.0,99
10,-691618184,5,1.0,61
10,-691618184,5,1.0,91
10,-691618184,5,1.0,108
10,-691618184,5,1.0,83
10,-691618184,5,1.0,105
10,-691618184,5,1.0,99
10,-691618184,5,1.0,80
10,-691618184,5,1.0,79
10,-691618184,5,1.0,101
10,-691618184,5,1.0,81
10,-691618184,5,1.0,90
10,-691618184,5,1.0,80
10,-691618184,5,1.0,85
10,-691618184,5,1.0,77
10,-691618184,5,1.0,93
10,-691618184,5,1.0,105
10,-691618184,5,1.0,89
10,-691618184,5,1.0,75
10,-691618184,5,1.0,97
10,-691618184,5,1.0,89
10,-691618184,5,1.0,97
10,-691618184,5,1.0,95
10,-691618184,5,1.0,90
10,-691618184,5,1.0,98
10,-691618184,5,1.0,74
10,-691618184,5,1.0,102
10,-691618184,5,1.0,93
10,-691618184,5,1.0,109
10,-691618184,5,1.0,106
10,-691618184,5,1.0,110
10,-691618184,5,1.0,95
10,-691618184,5,1.0,92
10,-691618184,5,1.0,84
10,-691618184,5,1.0,99
10,-691618184,5,1.0,130
10,-691618184,5,1.0,103
10,-691618184,5,1.0,75
10,-691618184,5,1.0,90
10,-691618184,5,1.0,98
10,-691618184,5,1.0,92
10,-691618184,5,1.0,88
10,-691618184,5,1.0,93
10,-691618184,5,1.0,96
10,-691618184,5,1.0,89
10,-691618184,5,1.0,95
10,-691618184,5,1.0,77
10,-691618184,5,1.0,106
10,-691618184,5,1.0,105
10,-691618184,5,1.0,82
10,-691618184,5,1.0,119
10,-691618184,5,1.0,106
10,-691618184,5,1.0,106
10,-691618184,5,1.0,87
10,-691618184,5,1.0,97
10,-691618184,5,1.0,75
10,-691618184,5,1.0,93
10,-691618184,5,1.0,90
10,-691618184,5,1.0,109
1,840550321,5,0.1,77
1,840550321,5,0.1,70
1,840550321,5,0.1,92
1,840550321,5,0.1,90
1,840550321,5,0.1,91
1,840550321,5,0.1,85
1,840550321,5,0.1,77
1,840550321,5,0.1,99
1,840550321,5,0.1,97
1,840550321,5,0.1,80
1,840550321,5,0.1,97
1,840550321,5,0.1,105
1,840550321,5,0.1,93
1,840550321,5,0.1,100
1,840550321,5,0.1,82
1,840550321,5,0.1,92
1,840550321,5,0.1,94
1,840550321,5,0.1,77
1,840550321,5,0.1,77
1,840550321,5,0.1,75
1,840550321,5,0.1,90
1,840550321,5,0.1,77
1,840550321,5,0.1,86
1,840550321,5,0.1,92
1,840550321,5,0.1,85
1,840550321,5,0.1,86
1,840550321,5,0.1,100
1,840550321,5,0.1,102
1,840550321,5,0.1,101
1,840550321,5,0.1,77
1,840550321,5,0.1,87
1,840550321,5,0.1,92
1,840550321,5,0.1,67
1,840550321,5,0.1,106
1,840550321,5,0.1,89
1,840550321,5,0.1,106
1,840550321,5,0.1,83
1,840550321,5,0.1,94
1,840550321,5,0.1,92
1,840550321,5,0.1,90
1,840550321,5,0.1,77
1,840550321,5,0.1,77
1,840550321,5,0.1,87
1,840550321,5,0.1,90
1,840550321,5,0.1,79
1,840550321,5,0.1,90
1,840550321,5,0.1,111
1,840550321,5,0.1,95
1,840550321,5,0.1,70
1,840550321,5,0.1,88
1,840550321,5,0.1,77
1,840550321,5,0.1,78
1,840550321,5,0.1,104
1,840550321,5,0.1,99
1,840550321,5,0.1,87
1,840550321,5,0.1,70
1,840550321,5,0.1,93
1,840550321,5,0.1,86
1,840550321,5,0.1,70
1,840550321,5,0.1,77
1,840550321,5,0.1,92
1,840550321,5,0.1,84
1,840550321,5,0.1,67
1,840550321,5,0.1,67
1,840550321,5,0.1,93
1,840550321,5,0.1,77
1,840550321,5,0.1,90
1,840550321,5,0.1,85
1,840550321,5,0.1,77
1,840550321,5,0.1,91
1,840550321,5,0.1,89
1,840550321,5,0.1,93
1,840550321,5,0.1,92
1,840550321,5,0.1,72
1,840550321,5,0.1,85
1,840550321,5,0.1,92
1,840550321,5,0.1,108
1,840550321,5,0.1,82
1,840550321,5,0.1,99
1,840550321,5,0.1,77
1,840550321,5,0.1,98
1,840550321,5,0.1,108
1,840550321,5,0.1,67
1,840550321,5,0.1,85
1,840550321,5,0.1,106
1,840550321,5,0.1,89
1,840550321,5,0.1,89
1,840550321,5,0.1,91
1,840550321,5,0.1,101
1,840550321,5,0.1,77
1,840550321,5,0.1,101
1,840550321,5,0.1,70
1,840550321,5,0.1,77
1,840550321,5,0.1,70
1,840550321,5,0.1,103
1,840550321,5,0.1,70
1,840550321,5,0.1,97
1,840550321,5,0.1,83
1,840550321,5,0.1,101
1,840550321,5,0.1,70
2,-788799465,5,0.1,98
2,-788799465,5,0.1,117
2,-788799465,5,0.1,120
2,-788799465,5,0.1,124
2,-788799465,5,0.1,118
2,-788799465,5,0.1,115
2,-788799465,5,0.1,108
2,-788799465,5,0.1,121
2,-788799465,5,0.1,117
2,-788799465,5,0.1,129
2,-788799465,5,0.1,114
2,-788799465,5,0.1,117
2,-788799465,5,0.1,135
2,-788799465,5,0.1,112
2,-788799465,5,0.1,113
2,-788799465,5,0.1,117
2,-788799465,5,0.1,134
2,-788799465,5,0.1,121
2,-788799465,5,0.1,121
2,-788799465,5,0.1,111
2,-788799465,5,0.1,112
2,-788799465,5,0.1,111
2,-788799465,5,0.1,112
2,-788799465,5,0.1,98
2,-788799465,5,0.1,125
2,-788799465,5,0.1,108
2,-788799465,5,0.1,107
2,-788799465,5,0.1,98
2,-788799465,5,0.1,117
2,-788799465,5,0.1,115
2,-788799465,5,0.1,112
2,-788799465,5,0.1,98
2,-788799465,5,0.1,114
2,-788799465,5,0.1,128
2,-788799465,5,0.1,111
2,-788799465,5,0.1,107
2,-788799465,5,0.1,128
2,-788799465,5,0.1,122
2,-788799465,5,0.1,113
2,-788799465,5,0.1,120
2,-788799465,5,0.1,117
2,-788799465,5,0.1,122
2,-788799465,5,0.1,98
2,-788799465,5,0.1,118
2,-788799465,5,0.1,98
2,-788799465,5,0.1,101
2,-788799465,5,0.1,110
2,-788799465,5,0.1,98
2,-788799465,5,0.1,122
2,-788799465,5,0.1,112
2,-788799465,5,0.1,111
2,-788799465,5,0.1,126
2,-788799465,5,0.1,121
2,-788799465,5,0.1,132
2,-788799465,5,0.1,112
2,-788799465,5,0.1,120
2,-788799465,5,0.1,98
2,-788799465,5,0.1,102
2,-788799465,5,0.1,98
2,-788799465,5,0.1,122
2,-788799465,5,0.1,105
2,-788799465,5,0.1,117
2,-788799465,5,0.1,126
2,-788799465,5,0.1,95
2,-788799465,5,0.1,114
2,-788799465,5,0.1,120
2,-788799465,5,0.1,134
2,-788799465,5,0.1,116
2,-788799465,5,0.1,127
2,-788799465,5,0.1,133
2,-788799465,5,0.1,109
2,-788799465,5,0.1,116
2,-788799465,5,0.1,112
2,-788799465,5,0.1,112
2,-788799465,5,0.1,117
2,-788799465,5,0.1,126
2,-788799465,5,0.1,98
2,-788799465,5,0.1,134
2,-788799465,5,0.1,98
2,-788799465,5,0.1,117
2,-788799465,5,0.1,117
2,-788799465,5,0.1,115
2,-788799465,5,0.1,111
2,-788799465,5,0.1,126
2,-788799465,5,0.1,109
2,-788799465,5,0.1,110
2,-788799465,5,0.1,124
2,-788799465,5,0.1,119
2,-788799465,5,0.1,127
2,-788799465,5,0.1,114
2,-788799465,5,0.1,113
2,-788799465,5,0.1,111
2,-788799465,5,0.1,117
2,-788799465,5,0.1,116
2,-788799465,5,0.1,98
2,-788799465,5,0.1,122
2,-788799465,5,0.1,98
2,-788799465,5,0.1,110
2,-788799465,5,0.1,117
2,-788799465,5,0.1,98
3,-1338224490,5,0.1,113
3,-1338224490,5,0.1,104
3,-1338224490,5,0.1,61
3,-1338224490,5,0.1,83
3,-1338224490,5,0.1,47
3,-1338224490,5,0.1,60
3,-1338224490,5,0.1,91
3,-1338224490,5,0.1,66
3,-1338224490,5,0.1,106
3,-1338224490,5,0.1,97
3,-1338224490,5,0.1,62
3,-1338224490,5,0.1,103
3,-1338224490,5,0.1,82
3,-1338224490,5,0.1,70
3,-1338224490,5,0.1,106
3,-1338224490,5,0.1,63
3,-1338224490,5,0.1,75
3,-1338224490,5,0.1,106
3,-1338224490,5,0.1,68
3,-1338224490,5,0.1,68
3,-1338224490,5,0.1,92
3,-1338224490,5,0.1,80
3,-1338224490,5,0.1,98
3,-1338224490,5,0.1,103
3,-1338224490,5,0.1,113
3,-1338224490,5,0.1,68
3,-1338224490,5,0.1,80
3,-1338224490,5,0.1,91
3,-1338224490,5,0.1,62
3,-1338224490,5,0.1,93
3,-1338224490,5,0.1,78
3,-1338224490,5,0.1,89
3,-1338224490,5,0.1,108
3,-1338224490,5,0.1,83
3,-1338224490,5,0.1,92
3,-1338224490,5,0.1,104
3,-1338224490,5,0.1,61
3,-1338224490,5,0.1,85
3,-1338224490,5,0.1,83
3,-1338224490,5,0.1,77
3,-1338224490,5,0.1,94
3,-1338224490,5,0.1,88
3,-1338224490,5,0.1,92
3,-1338224490,5,0.1,100
3,-1338224490,5,0.1,110
3,-1338224490,5,0.1,90
3,-1338224490,5,0.1,73
3,-1338224490,5,0.1,83
3,-1338224490,5,0.1,47
3,-1338224490,5,0.1,76
3,-1338224490,5,0.1,77
3,-1338224490,5,0.1,62
3,-1338224490,5,0.1,77
3,-1338224490,5,0.1,92
3,-1338224490,5,0.1,99
3,-1338224490,5,0.1,96
3,-1338224490,5,0.1,81
3,-1338224490,5,0.1,81
3,-1338224490,5,0.1,77
3,-1338224490,5,0.1,79
3,-1338224490,5,0.1,80
3,-1338224490,5,0.1,83
3,-1338224490,5,0.1,89
3,-1338224490,5,0.1,75
3,-1338224490,5,0.1,81
3,-1338224490,5,0.1,82
3,-1338224490,5,0.1,73
3,-1338224490,5,0.1,99
3,-1338224490,5,0.1,89
3,-1338224490,5,0.1,91
3,-1338224490,5,0.1,79
3,-1338224490,5,0.1,81
3,-1338224490,5,0.1,88
3,-1338224490,5,0.1,112
3,-1338224490,5,0.1,68
3,-1338224490,5,0.1,91
3,-1338224490,5,0.1,74
3,-1338224490,5,0.1,97
3,-1338224490,5,0.1,75
3,-1338224490,5,0.1,82
3,-1338224490,5,0.1,82
3,-1338224490,5,0.1,121
3,-1338224490,5,0.1,89
3,-1338224490,5,0.1,111
3,-1338224490,5,0.1,101
3,-1338224490,5,0.1,55
3,-1338224490,5,0.1,66
3,-1338224490,5,0.1,82
3,-1338224490,5,0.1,83
3,-1338224490,5,0.1,92
3,-1338224490,5,0.1,91
3,-1338224490,5,0.1,99
3,-1338224490,5,0.1,81
3,-1338224490,5,0.1,83
3,-1338224490,5,0.1,108
3,-1338224490,5,0.1,86
3,-1338224490,5,0.1,112
3,-1338224490,5,0.1,77
3,-1338224490,5,0.1,75
3,-1338224490,5,0.1,107
4,1038325734,5,0.1,121
4,1038325734,5,0.1,100
4,1038325734,5,0.1,119
4,1038325734,5,0.1,96
4,1038325734,5,0.1,95
4,1038325734,5,0.1,63
4,1038325734,5,0.1,112
4,1038325734,5,0.1,90
4,1038325734,5,0.1,94
4,1038325734,5,0.1,95
4,1038325734,5,0.1,97
4,1038325734,5,0.1,77
4,1038325734,5,0.1,96
4,1038325734,5,0.1,80
4,1038325734,5,0.1,94
4,1038325734,5,0.1,72
4,1038325734,5,0.1,80
4,1038325734,5,0.1,87
4,1038325734,5,0.1,121
4,1038325734,5,0.1,93
4,1038325734,5,0.1,92
4,1038325734,5,0.1,72
4,1038325734,5,0.1,95
4,1038325734,5,0.1,99
4,1038325734,5,0.1,96
4,1038325734,5,0.1,96
4,1038325734,5,0.1,72
4,1038325734,5,0.1,97
4,1038325734,5,0.1,81
4,1038325734,5,0.1,84
4,1038325734,5,0.1,115
4,1038325734,5,0.1,60
4,1038325734,5,0.1,93
4,1038325734,5,0.1,113
4,1038325734,5,0.1,84
4,1038325734,5,0.1,115
4,1038325734,5,0.1,72
4,1038325734,5,0.1,105
4,1038325734,5,0.1,99
4,1038325734,5,0.1,104
4,1038325734,5,0.1,83
4,1038325734,5,0.1,91
4,1038325734,5,0.1,87
4,1038325734,5,0.1,91
4,1038325734,5,0.1,81
4,1038325734,5,0.1,72
4,1038325734,5,0.1,101
4,1038325734,5,0.1,128
4,1038325734,5,0.1,100
4,1038325734,5,0.1,86
4,1038325734,5,0.1,101
4,1038325734,5,0.1,73
4,1038325734,5,0.1,72
4,1038325734,5,0.1,87
4,1038325734,5,0.1,81
4,1038325734,5,0.1,84
4,1038325734,5,0.1,91
4,1038325734,5,0.1,72
4,1038325734,5,0.1,80
4,1038325734,5,0.1,107
4,1038325734,5,0.1,95
4,1038325734,5,0.1,72
4,1038325734,5,0.1,96
4,1038325734,5,0.1,112
4,1038325734,5,0.1,94
4,1038325734,5,0.1,95
4,1038325734,5,0.1,100
4,1038325734,5,0.1,92
4,1038325734,5,0.1,91
4,1038325734,5,0.1,94
4,1038325734,5,0.1,108
4,1038325734,5,0.1,92
4,1038325734,5,0.1,86
4,1038325734,5,0.1,72
4,1038325734,5,0.1,106
4,1038325734,5,0.1,110
4,1038325734,5,0.1,74
4,1038325734,5,0.1,103
4,1038325734,5,0.1,98
4,1038325734,5,0.1,100
4,1038325734,5,0.1,107
4,1038325734,5,0.1,88
4,1038325734,5,0.1,72
4,1038325734,5,0.1,104
4,1038325734,5,0.1,96
4,1038325734,5,0.1,87
4,1038325734,5,0.1,85
4,1038325734,5,0.1,60
4,1038325734,5,0.1,96
4,1038325734,5,0.1,104
4,1038325734,5,0.1,102
4,1038325734,5,0.1,105
4,1038325734,5,0.1,102
4,1038325734,5,0.1,100
4,1038325734,5,0.1,93
4,1038325734,5,0.1,93
4,1038325734,5,0.1,91
4,1038325734,5,0.1,72
4,1038325734,5,0.1,82
4,1038325734,5,0.1,101
5,-1595500239,5,0.1,108
5,-1595500239,5,0.1,99
5,-1595500239,5,0.1,88
5,-1595500239,5,0.1,96
5,-1595500239,5,0.1,104
5,-1595500239,5,0.1,84
5,-1595500239,5,0.1,101
5,-1595500239,5,0.1,91
5,-1595500239,5,0.1,103
5,-1595500239,5,0.1,99
5,-1595500239,5,0.1,84
5,-1595500239,5,0.1,102
5,-1595500239,5,0.1,80
5,-1595500239,5,0.1,95
5,-1595500239,5,0.1,89
5,-1595500239,5,0.1,108
5,-1595500239,5,0.1,81
5,-1595500239,5,0.1,88
5,-1595500239,5,0.1,95
5,-1595500239,5,0.1,107
5,-1595500239,5,0.1,82
5,-1595500239,5,0.1,105
5,-1595500239,5,0.1,76
5,-1595500239,5,0.1,101
5,-1595500239,5,0.1,86
5,-1595500239,5,0.1,92
5,-1595500239,5,0.1,99
5,-1595500239,5,0.1,111
5,-1595500239,5,0.1,102
5,-1595500239,5,0.1,70
5,-1595500239,5,0.1,111
5,-1595500239,5,0.1,97
5,-1595500239,5,0.1,80
5,-1595500239,5,0.1,94
5,-1595500239,5,0.1,78
5,-1595500239,5,0.1,87
5,-1595500239,5,0.1,89
5,-1595500239,5,0.1,86
5,-1595500239,5,0.1,98
5,-1595500239,5,0.1,100
5,-1595500239,5,0.1,94
5,-1595500239,5,0.1,94
5,-1595500239,5,0.1,99
5,-1595500239,5,0.1,111
5,-1595500239,5,0.1,85
5,-1595500239,5,0.1,93
5,-1595500239,5,0.1,92
5,-1595500239,5,0.1,86
5,-1595500239,5,0.1,99
5,-1595500239,5,0.1,102
5,-1595500239,5,0.1,72
5,-1595500239,5,0.1,76
5,-1595500239,5,0.1,74
5,-1595500239,5,0.1,106
5,-1595500239,5,0.1,85
5,-1595500239,5,0.1,101
5,-1595500239,5,0.1,92
5,-1595500239,5,0.1,86
5,-1595500239,5,0.1,84
5,-1595500239,5,0.1,95
5,-1595500239,5,0.1,93
5,-1595500239,5,0.1,92
5,-1595500239,5,0.1,107
5,-1595500239,5,0.1,107
5,-1595500239,5,0.1,91
5,-1595500239,5,0.1,104
5,-1595500239,5,0.1,81
5,-1595500239,5,0.1,114
5,-1595500239,5,0.1,84
5,-1595500239,5,0.1,72
5,-1595500239,5,0.1,72
5,-1595500239,5,0.1,89
5,-1595500239,5,0.1,87
5,-1595500239,5,0.1,108
5,-1595500239,5,0.1,80
5,-1595500239,5,0.1,107
5,-1595500239,5,0.1,86
5,-1595500239,5,0.1,84
5,-1595500239,5,0.1,102
5,-1595500239,5,0.1,88
5,-1595500239,5,0.1,99
5,-1595500239,5,0.1,80
5,-1595500239,5,0.1,94
5,-1595500239,5,0.1,86
5,-1595500239,5,0.1,91
5,-1595500239,5,0.1,92
5,-1595500239,5,0.1,93
5,-1595500239,5,0.1,74
5,-1595500239,5,0.1,87
5,-1595500239,5,0.1,96
5,-1595500239,5,0.1,94
5,-1595500239,5,0.1,99
5,-1595500239,5,0.1,87
5,-1595500239,5,0.1,87
5,-1595500239,5,0.1,97
5,-1595500239,5,0.1,87
5,-1595500239,5,0.1,72
5,-1595500239,5,0.1,107
5,-1595500239,5,0.1,96
5,-1595500239,5,0.1,94
6,1917538872,5,0.1,139
6,1917538872,5,0.1,120
6,1917538872,5,0.1,102
6,1917538872,5,0.1,114
6,1917538872,5,0.1,113
6,1917538872,5,0.1,90
6,1917538872,5,0.1,100
6,1917538872,5,0.1,105
6,1917538872,5,0.1,90
6,1917538872,5,0.1,90
6,1917538872,5,0.1,90
6,1917538872,5,0.1,90
6,1917538872,5,0.1,113
6,1917538872,5,0.1,90
6,1917538872,5,0.1,90
6,1917538872,5,0.1,100
6,1917538872,5,0.1,96
6,1917538872,5,0.1,90
6,1917538872,5,0.1,115
6,1917538872,5,0.1,138
6,1917538872,5,0.1,103
6,1917538872,5,0.1,120
6,1917538872,5,0.1,107
6,1917538872,5,0.1,107
6,1917538872,5,0.1,116
6,1917538872,5,0.1,103
6,1917538872,5,0.1,109
6,1917538872,5,0.1,90
6,1917538872,5,0.1,122
6,1917538872,5,0.1,119
6,1917538872,5,0.1,103
6,1917538872,5,0.1,137
6,1917538872,5,0.1,94
6,1917538872,5,0.1,114
6,1917538872,5,0.1,90
6,1917538872,5,0.1,111
6,1917538872,5,0.1,120
6,1917538872,5,0.1,94
6,1917538872,5,0.1,90
6,1917538872,5,0.1,128
6,1917538872,5,0.1,105
6,1917538872,5,0.1,102
6,1917538872,5,0.1,102
6,1917538872,5,0.1,138
6,1917538872,5,0.1,113
6,1917538872,5,0.1,125
6,1917538872,5,0.1,107
6,1917538872,5,0.1,98
6,1917538872,5,0.1,105
6,1917538872,5,0.1,104
6,1917538872,5,0.1,90
6,1917538872,5,0.1,103
6,1917538872,5,0.1,110
6,1917538872,5,0.1,93
6,1917538872,5,0.1,101
6,1917538872,5,0.1,103
6,1917538872,5,0.1,134
6,1917538872,5,0.1,120
6,1917538872,5,0.1,110
6,1917538872,5,0.1,116
6,1917538872,5,0.1,130
6,1917538872,5,0.1,97
6,1917538872,5,0.1,111
6,1917538872,5,0.1,103
6,1917538872,5,0.1,122
6,1917538872,5,0.1,114
6,1917538872,5,0.1,110
6,1917538872,5,0.1,119
6,1917538872,5,0.1,84
6,1917538872,5,0.1,116
6,1917538872,5,0.1,120
6,1917538872,5,0.1,98
6,1917538872,5,0.1,103
6,1917538872,5,0.1,112
6,1917538872,5,0.1,101
6,1917538872,5,0.1,119
6,1917538872,5,0.1,108
6,1917538872,5,0.1,111
6,1917538872,5,0.1,90
6,1917538872,5,0.1,112
6,1917538872,5,0.1,120
6,1917538872,5,0.1,117
6,1917538872,5,0.1,107
6,1917538872,5,0.1,103
6,1917538872,5,0.1,120
6,1917538872,5,0.1,126
6,1917538872,5,0.1,79
6,1917538872,5,0.1,90
6,1917538872,5,0.1,116
6,1917538872,5,0.1,113
6,1917538872,5,0.1,124
6,1917538872,5,0.1,107
6,1917538872,5,0.1,113
6,1917538872,5,0.1,120
6,1917538872,5,0.1,95
6,1917538872,5,0.1,111
6,1917538872,5,0.1,90
6,1917538872,5,0.1,92
6,1917538872,5,0.1,124
6,1917538872,5,0.1,136
7,273025056,5,0.1,101
7,273025056,5,0.1,90
7,273025056,5,0.1,95
7,273025056,5,0.1,96
7,273025056,5,0.1,85
7,273025056,5,0.1,92
7,273025056,5,0.1,77
7,273025056,5,0.1,65
7,273025056,5,0.1,82
7,273025056,5,0.1,81
7,273025056,5,0.1,93
7,273025056,5,0.1,93
7,273025056,5,0.1,76
7,273025056,5,0.1,93
7,273025056,5,0.1,65
7,273025056,5,0.1,56
7,273025056,5,0.1,68
7,273025056,5,0.1,98
7,273025056,5,0.1,99
7,273025056,5,0.1,90
7,273025056,5,0.1,91
7,273025056,5,0.1,78
7,273025056,5,0.1,78
7,273025056,5,0.1,96
7,273025056,5,0.1,78
7,273025056,5,0.1,82
7,273025056,5,0.1,95
7,273025056,5,0.1,80
7,273025056,5,0.1,93
7,273025056,5,0.1,91
7,273025056,5,0.1,91
7,273025056,5,0.1,68
7,273025056,5,0.1,94
7,273025056,5,0.1,94
7,273025056,5,0.1,83
7,273025056,5,0.1,88
7,273025056,5,0.1,84
7,273025056,5,0.1,83
7,273025056,5,0.1,71
7,273025056,5,0.1,79
7,273025056,5,0.1,78
7,273025056,5,0.1,96
7,273025056,5,0.1,80
7,273025056,5,0.1,81
7,273025056,5,0.1,97
7,273025056,5,0.1,107
7,273025056,5,0.1,66
7,273025056,5,0.1,64
7,273025056,5,0.1,104
7,273025056,5,0.1,93
7,273025056,5,0.1,98
7,273025056,5,0.1,90
7,273025056,5,0.1,71
7,273025056,5,0.1,89
7,273025056,5,0.1,69
7,273025056,5,0.1,87
7,273025056,5,0.1,70
7,273025056,5,0.1,93
7,273025056,5,0.1,102
7,273025056,5,0.1,85
7,273025056,5,0.1,88
7,273025056,5,0.1,68
7,273025056,5,0.1,91
7,273025056,5,0.1,76
7,273025056,5,0.1,74
7,273025056,5,0.1,93
7,273025056,5,0.1,97
7,273025056,5,0.1,103
7,273025056,5,0.1,96
7,273025056,5,0.1,91
7,273025056,5,0.1,78
7,273025056,5,0.1,92
7,273025056,5,0.1,81
7,273025056,5,0.1,99
7,273025056,5,0.1,96
7,273025056,5,0.1,90
7,273025056,5,0.1,96
7,273025056,5,0.1,93
7,273025056,5,0.1,83
7,273025056,5,0.1,93
7,273025056,5,0.1,94
7,273025056,5,0.1,95
7,273025056,5,0.1,107
7,273025056,5,0.1,79
7,273025056,5,0.1,98
7,273025056,5,0.1,70
7,273025056,5,0.1,50
7,273025056,5,0.1,91
7,273025056,5,0.1,83
7,273025056,5,0.1,101
7,273025056,5,0.1,106
7,273025056,5,0.1,95
7,273025056,5,0.1,91
7,273025056,5,0.1,92
7,273025056,5,0.1,79
7,273025056,5,0.1,90
7,273025056,5,0.1,86
7,273025056,5,0.1,87
7,273025056,5,0.1,89
7,273025056,5,0.1,90
8,1313176127,5,0.1,106
8,1313176127,5,0.1,89
8,1313176127,5,0.1,95
8,1313176127,5,0.1,94
8,1313176127,5,0.1,109
8,1313176127,5,0.1,106
8,1313176127,5,0.1,108
8,1313176127,5,0.1,118
8,1313176127,5,0.1,89
8,1313176127,5,0.1,89
8,1313176127,5,0.1,109
8,1313176127,5,0.1,118
8,1313176127,5,0.1,111
8,1313176127,5,0.1,106
8,1313176127,5,0.1,115
8,1313176127,5,0.1,104
8,1313176127,5,0.1,96
8,1313176127,5,0.1,102
8,1313176127,5,0.1,115
8,1313176127,5,0.1,118
8,1313176127,5,0.1,120
8,1313176127,5,0.1,89
8,1313176127,5,0.1,117
8,1313176127,5,0.1,124
8,1313176127,5,0.1,125
8,1313176127,5,0.1,113
8,1313176127,5,0.1,94
8,1313176127,5,0.1,105
8,1313176127,5,0.1,84
8,1313176127,5,0.1,106
8,1313176127,5,0.1,113
8,1313176127,5,0.1,91
8,1313176127,5,0.1,108
8,1313176127,5,0.1,115
8,1313176127,5,0.1,91
8,1313176127,5,0.1,107
8,1313176127,5,0.1,97
8,1313176127,5,0.1,100
8,1313176127,5,0.1,125
8,1313176127,5,0.1,110
8,1313176127,5,0.1,99
8,1313176127,5,0.1,124
8,1313176127,5,0.1,104
8,1313176127,5,0.1,96
8,1313176127,5,0.1,108
8,1313176127,5,0.1,89
8,1313176127,5,0.1,102
8,1313176127,5,0.1,104
8,1313176127,5,0.1,89
8,1313176127,5,0.1,101
8,1313176127,5,0.1,106
8,1313176127,5,0.1,124
8,1313176127,5,0.1,104
8,1313176127,5,0.1,101
8,1313176127,5,0.1,89
8,1313176127,5,0.1,110
8,1313176127,5,0.1,105
8,1313176127,5,0.1,102
8,1313176127,5,0.1,112
8,1313176127,5,0.1,102
8,1313176127,5,0.1,89
8,1313176127,5,0.1,93
8,1313176127,5,0.1,102
8,1313176127,5,0.1,120
8,1313176127,5,0.1,106
8,1313176127,5,0.1,108
8,1313176127,5,0.1,97
8,1313176127,5,0.1,98
8,1313176127,5,0.1,89
8,1313176127,5,0.1,89
8,1313176127,5,0.1,102
8,1313176127,5,0.1,106
8,1313176127,5,0.1,101
8,1313176127,5,0.1,91
8,1313176127,5,0.1,84
8,1313176127,5,0.1,129
8,1313176127,5,0.1,125
8,1313176127,5,0.1,115
8,1313176127,5,0.1,119
8,1313176127,5,0.1,125
8,1313176127,5,0.1,109
8,1313176127,5,0.1,123
8,1313176127,5,0.1,127
8,1313176127,5,0.1,84
8,1313176127,5,0.1,119
8,1313176127,5,0.1,130
8,1313176127,5,0.1,106
8,1313176127,5,0.1,113
8,1313176127,5,0.1,84
8,1313176127,5,0.1,108
8,1313176127,5,0.1,99
8,1313176127,5,0.1,119
8,1313176127,5,0.1,122
8,1313176127,5,0.1,99
8,1313176127,5,0.1,90
8,1313176127,5,0.1,105
8,1313176127,5,0.1,120
8,1313176127,5,0.1,89
8,1313176127,5,0.1,89
8,1313176127,5,0.1,106
9,-69735602,5,0.1,107
9,-69735602,5,0.1,119
9,-69735602,5,0.1,124
9,-69735602,5,0.1,112
9,-69735602,5,0.1,93
9,-69735602,5,0.1,107
9,-69735602,5,0.1,125
9,-69735602,5,0.1,124
9,-69735602,5,0.1,99
9,-69735602,5,0.1,100
9,-69735602,5,0.1,93
9,-69735602,5,0.1,110
9,-69735602,5,0.1,111
9,-69735602,5,0.1,126
9,-69735602,5,0.1,126
9,-69735602,5,0.1,88
9,-69735602,5,0.1,119
9,-69735602,5,0.1,93
9,-69735602,5,0.1,109
9,-69735602,5,0.1,131
9,-69735602,5,0.1,115
9,-69735602,5,0.1,99
9,-69735602,5,0.1,106
9,-69735602,5,0.1,82
9,-69735602,5,0.1,108
9,-69735602,5,0.1,116
9,-69735602,5,0.1,117
9,-69735602,5,0.1,126
9,-69735602,5,0.1,93
9,-69735602,5,0.1,119
9,-69735602,5,0.1,129
9,-69735602,5,0.1,114
9,-69735602,5,0.1,124
9,-69735602,5,0.1,117
9,-69735602,5,0.1,114
9,-69735602,5,0.1,97
9,-69735602,5,0.1,80
9,-69735602,5,0.1,110
9,-69735602,5,0.1,136
9,-69735602,5,0.1,124
9,-69735602,5,0.1,111
9,-69735602,5,0.1,100
9,-69735602,5,0.1,119
9,-69735602,5,0.1,91
9,-69735602,5,0.1,103
9,-69735602,5,0.1,106
9,-69735602,5,0.1,99
9,-69735602,5,0.1,124
9,-69735602,5,0.1,134
9,-69735602,5,0.1,125
9,-69735602,5,0.1,97
9,-69735602,5,0.1,114
9,-69735602,5,0.1,114
9,-69735602,5,0.1,122
9,-69735602,5,0.1,106
9,-69735602,5,0.1,117
9,-69735602,5,0.1,93
9,-69735602,5,0.1,114
9,-69735602,5,0.1,150
9,-69735602,5,0.1,115
9,-69735602,5,0.1,144
